code,name,time,netProfit ,netProfit Growth,eps,epsGrowth,interestRates,PE,dividendYield,payoutRatio,netAssetValue,currency,rate,year,month
00042,東北電氣,2019-12-01,-45.0,-330.56,-0.0514,-326.25,0.0,-7.68,0.0,0.0,0.0112,港元,1.1175,2019,12
00043,卜蜂國際s,2015-12-01,2074.0,6.35,0.0818,5.96,0.038,9.77,4.75,46.4,0.3496,港元,7.7505,2015,12
00043,卜蜂國際s,2016-12-01,2018.0,-2.68,0.0796,-2.7,0.04,7.91,6.35,50.24,0.3619,港元,7.754,2016,12
00043,卜蜂國際s,2017-12-01,327.0,-83.79,0.0129,-83.81,0.007,49.64,1.1,54.55,0.4018,港元,7.814,2017,12
00043,卜蜂國際s,2018-12-01,2207.0,574.47,0.0871,575.66,0.0431,7.81,6.34,49.46,0.4411,港元,7.834,2018,12
00043,卜蜂國際s,2019-12-01,2693.0,22.04,0.1063,22.02,0.032,6.12,4.92,30.11,0.5009,港元,7.787000000000001,2019,12
00045,大酒店s,2015-12-01,1000.0,-12.74,0.65,-14.47,0.2,13.94,2.21,30.77,23.6079,港元,1.0,2015,12
00045,大酒店s,2016-12-01,675.0,-32.5,0.43,-33.85,0.19,28.56,1.55,44.19,23.2029,港元,1.0,2016,12
00045,大酒店s,2017-12-01,1155.0,71.11,0.73,69.77,0.2,15.51,1.77,27.4,24.0245,港元,1.0,2017,12
00045,大酒店s,2018-12-01,1216.0,5.28,0.76,4.11,0.21,9.21,3.0,27.63,23.9702,港元,1.0,2018,12
00045,大酒店s,2019-12-01,494.0,-59.38,0.3,-60.53,0.13,23.4,1.85,43.33,23.9009,港元,1.0,2019,12
00046,科聯系統,2015-12-01,44.0,-9.61,0.1827,-9.82,0.14,17.13,4.47,76.63,1.7552,港元,1.0,2015,12
00046,科聯系統,2016-12-01,50.0,14.15,0.2081,13.9,0.17,14.08,5.8,81.69,1.8079,港元,1.0,2016,12
00046,科聯系統,2017-12-01,54.0,7.92,0.2243,7.78,0.22,14.58,6.73,98.08,1.8549,港元,1.0,2017,12
00046,科聯系統,2018-12-01,68.0,25.21,0.2785,24.16,0.21,10.56,7.14,75.4,1.9162,港元,1.0,2018,12
00046,科聯系統,2019-12-01,56.0,-17.84,0.2263,-18.74,0.17,10.69,7.02,75.12,1.9295,港元,1.0,2019,12
00047,合興集團,2015-12-01,66.0,86.03,0.0066,88.57,0.0025,36.06,1.05,37.88,0.0445,港元,1.0,2015,12
00047,合興集團,2016-12-01,125.0,89.42,0.0126,90.91,0.0062,14.92,3.3,49.21,0.05,港元,1.0,2016,12
00047,合興集團,2017-12-01,167.0,34.3,0.0171,35.71,0.0083,8.77,5.53,48.54,0.0649,港元,1.0,2017,12
00047,合興集團,2018-12-01,123.0,-26.74,0.0125,-26.9,0.0061,5.44,8.97,48.8,0.066,港元,1.0,2018,12
00047,合興集團,2019-12-01,116.0,-5.11,0.012,-4.34,0.0025,5.85,3.54,20.74,0.066,港元,1.1175,2019,12
00048,中國汽車內飾,2015-12-01,155.0,380.62,0.1035,294.94,0.0,1.48,0.0,0.0,0.3984,港元,1.1761,2015,12
00048,中國汽車內飾,2016-12-01,-148.0,380.62,-0.0845,294.94,0.0,-1.21,0.0,0.0,0.2757,港元,1.11125,2016,12
00048,中國汽車內飾,2017-12-01,-284.0,-91.27,-0.1439,-70.35,0.0,-0.42,0.0,0.0,0.1542,港元,1.1989,2017,12
00048,中國汽車內飾,2018-12-01,-74.0,73.96,-0.1856,-29.0,0.0,-0.39,0.0,0.0,0.1137,港元,1.1386,2018,12
00048,中國汽車內飾,2019-12-01,-34.0,54.38,-0.0849,54.24,0.0,-0.68,0.0,0.0,0.4943,港元,1.1175,2019,12
00050,香港小輪（集團）s,2015-12-01,193.0,-81.3,0.54,-81.31,0.36,16.46,4.05,66.67,15.8645,港元,1.0,2015,12
00050,香港小輪（集團）s,2016-12-01,237.0,22.69,0.66,22.22,0.36,13.64,4.0,54.55,16.2517,港元,1.0,2016,12
00050,香港小輪（集團）s,2017-12-01,311.0,31.45,0.87,31.82,0.38,10.17,4.29,43.68,16.748,港元,1.0,2017,12
00050,香港小輪（集團）s,2018-12-01,345.0,10.77,0.97,11.49,0.38,5.92,6.62,39.18,17.2063,港元,1.0,2018,12
00050,香港小輪（集團）s,2019-12-01,136.0,-60.42,0.38,-60.82,0.38,17.03,5.87,100.0,17.2063,港元,1.0,2019,12
00051,海港企業s,2015-12-01,1231.0,13.77,1.74,13.73,0.7,8.7,4.62,40.23,22.8279,港元,1.0,2015,12
00051,海港企業s,2016-12-01,692.0,-43.79,0.98,-43.68,0.5,15.31,3.33,51.02,22.3258,港元,1.0,2016,12
00051,海港企業s,2017-12-01,1320.0,90.75,1.86,89.8,0.7,8.38,4.49,37.63,24.7588,港元,1.0,2017,12
00051,海港企業s,2018-12-01,831.0,-37.05,1.17,-37.1,0.3,8.65,2.96,25.64,24.3667,港元,1.0,2018,12
00051,海港企業s,2019-12-01,117.0,-85.92,0.17,-85.47,0.22,46.82,2.76,129.41,24.0959,港元,1.0,2019,12
00052,大快活集團s,2015-03-01,144.0,33.78,1.1413,33.16,0.8,26.24,2.67,70.1,4.7504,港元,1.0,2015,3
00052,大快活集團s,2016-03-01,201.0,39.46,1.5862,38.98,1.4,21.84,4.04,88.26,5.3362,港元,1.0,2016,3
00052,大快活集團s,2017-03-01,205.0,2.24,1.6143,1.77,1.42,18.92,4.65,87.96,5.625,港元,1.0,2017,3
00052,大快活集團s,2018-03-01,216.0,5.26,1.6916,4.79,1.42,17.03,4.93,83.94,5.9714,港元,1.0,2018,3
00052,大快活集團s,2019-03-01,180.0,-16.72,1.4,-17.24,1.18,12.27,6.87,84.29,6.0449,港元,1.0,2019,3
00053,國浩集團s,2015-06-01,4625.0,-19.6,14.2637,-19.28,4.0,6.1,4.6,28.04,177.5978,港元,7.752000000000001,2015,6
00053,國浩集團s,2016-06-01,3088.0,-33.24,9.4654,-33.64,4.0,13.87,3.05,42.26,170.697,港元,7.7585,2016,6
00053,國浩集團s,2017-06-01,6126.0,98.39,18.8149,98.78,4.0,6.86,3.1,21.26,188.2419,港元,7.807,2017,6
00053,國浩集團s,2018-06-01,4898.0,-20.04,15.0643,-19.93,3.9999,8.26,3.21,26.55,198.9663,港元,7.846,2018,6
00053,國浩集團s,2019-06-01,3371.0,-31.18,10.39,-31.03,3.9997,10.04,3.83,38.5,188.9368,港元,7.812,2019,6
00055,中星集團控股,2015-12-01,-67.0,14.47,-0.3654,-452.8,0.0,-1.53,0.0,0.0,0.4014,港元,1.0,2015,12
00055,中星集團控股,2016-12-01,74.0,14.47,0.336,-452.8,0.0,1.58,0.0,0.0,3.6129,港元,1.0,2016,12
00055,中星集團控股,2017-12-01,48.0,-35.12,0.1898,-43.51,0.0,2.0,0.0,0.0,3.9869,港元,1.0,2017,12
00055,中星集團控股,2018-12-01,-38.0,-35.12,-0.1495,-43.51,0.0,-1.28,0.0,0.0,3.6667,港元,1.0,2018,12
00055,中星集團控股,2019-12-01,-31.0,18.83,-0.1214,18.8,0.0,-1.63,0.0,0.0,3.6667,港元,1.0,2019,12
00056,聯合地產（香港）s,2015-12-01,4123.0,103.7,0.6052,103.43,0.06,3.14,3.16,9.91,4.0586,港元,1.0,2015,12
00056,聯合地產（香港）s,2016-12-01,4353.0,5.59,0.6388,5.55,0.08,2.55,4.91,12.52,4.5482,港元,1.0,2016,12
00056,聯合地產（香港）s,2017-12-01,3991.0,-8.31,0.5859,-8.28,0.08,3.14,4.35,13.65,5.1407,港元,1.0,2017,12
00056,聯合地產（香港）s,2018-12-01,2343.0,-41.28,0.344,-41.29,0.08,4.04,5.76,23.26,5.3929,港元,1.0,2018,12
00056,聯合地產（香港）s,2019-12-01,2880.0,22.91,0.4228,22.91,0.08,4.56,4.15,18.92,5.3929,港元,1.0,2019,12
00057,震雄集團,2015-03-01,20.0,-74.98,0.032,-75.19,0.05,51.56,3.03,156.25,4.5734,港元,1.0,2015,3
00057,震雄集團,2016-03-01,-173.0,-74.98,-0.275,-75.19,0.05,-7.85,2.31,-18.18,4.2276,港元,1.0,2016,3
00057,震雄集團,2017-03-01,51.0,-74.98,0.082,-75.19,0.072,27.44,3.2,87.8,4.1075,港元,1.0,2017,3
00057,震雄集團,2018-03-01,102.0,97.88,0.162,97.56,0.08,16.48,3.0,49.38,4.5483,港元,1.0,2018,3
00057,震雄集團,2019-03-01,90.0,-11.38,0.143,-11.73,0.07,13.15,3.72,48.95,4.3645,港元,1.0,2019,3
00058,新威國際,2015-12-01,391.0,-11.38,0.17,-11.73,0.0,0.62,0.0,0.0,0.2006,港元,1.0,2015,12
00058,新威國際,2016-12-01,-183.0,-11.38,-0.0499,-11.73,0.0,-0.9,0.0,0.0,0.0763,港元,1.0,2016,12
00058,新威國際,2017-12-01,-8.0,95.75,-0.0148,70.34,0.0,-11.69,0.0,0.0,0.08,港元,1.0,2017,12
00058,新威國際,2018-12-01,-51.0,-548.78,-0.0807,-445.27,0.0,-1.2,0.0,0.0,0.727,港元,1.0,2018,12
00058,新威國際,2019-12-01,-300.0,-493.79,-0.417,-416.73,0.0,-0.23,0.0,0.0,0.727,港元,1.0,2019,12
00059,天譽置業,2015-12-01,-249.0,-41.3,-0.1129,-41.37,0.0,-8.06,0.0,0.0,0.798,港元,1.1761,2015,12
00059,天譽置業,2016-12-01,103.0,-41.3,0.0422,-41.37,0.0,136.64,0.0,0.0,0.7496,港元,1.11125,2016,12
00059,天譽置業,2017-12-01,660.0,539.14,0.0839,98.74,0.04,13.23,3.6,47.66,1.0652,港元,1.1989,2017,12
00059,天譽置業,2018-12-01,855.0,29.62,0.1082,28.89,0.023,9.43,2.25,21.26,0.4187,港元,1.1386,2018,12
00059,天譽置業,2019-12-01,885.0,3.5,0.114,5.38,0.023,9.04,2.24,20.2,0.4187,港元,1.1175,2019,12
00060,香港食品投資,2015-03-01,22.0,-14.72,0.0831,-14.68,0.0,13.72,0.0,0.0,1.7106,港元,1.0,2015,3
00060,香港食品投資,2016-03-01,-16.0,-14.72,-0.0599,-14.68,0.0,-17.53,0.0,0.0,1.5992,港元,1.0,2016,3
00060,香港食品投資,2017-03-01,-10.0,33.13,-0.0401,33.06,0.0,-27.43,0.0,0.0,1.4822,港元,1.0,2017,3
00060,香港食品投資,2018-03-01,67.0,33.13,0.2566,33.06,0.0,3.0,0.0,0.0,1.8456,港元,1.0,2018,3
00060,香港食品投資,2019-03-01,188.0,182.27,0.7244,182.31,0.0,1.04,0.0,0.0,2.4976,港元,1.0,2019,3
00061,綠領控股,2015-12-01,-2373.0,-424.47,-0.157,-28.69,0.0,-0.21,0.0,0.0,-0.1131,港元,1.0,2015,12
00061,綠領控股,2016-12-01,108.0,-424.47,0.0314,-28.69,0.0,11.62,0.0,0.0,-0.0117,港元,1.0,2016,12
00061,綠領控股,2017-12-01,94.0,-12.54,0.0129,-58.92,0.0,3.33,0.0,0.0,-0.0933,港元,1.0,2017,12
00061,綠領控股,2018-12-01,-1182.0,-12.54,-0.1617,-58.92,0.0,-0.14,0.0,0.0,-0.2501,港元,1.0,2018,12
00061,綠領控股,2019-12-01,-150.0,87.31,-0.0172,89.36,0.0,-1.34,0.0,0.0,-0.2501,港元,1.0,2019,12
00062,載通s,2015-12-01,629.0,51.47,1.56,51.46,1.2,15.35,5.01,76.92,17.8567,港元,1.0,2015,12
00062,載通s,2016-12-01,831.0,32.15,2.04,30.77,1.25,11.37,5.39,61.27,19.0094,港元,1.0,2016,12
00062,載通s,2017-12-01,1295.0,55.84,3.11,52.45,1.25,7.46,5.39,40.19,22.5892,港元,1.0,2017,12
00062,載通s,2018-12-01,720.0,-44.39,1.68,-45.98,1.2,9.51,7.51,71.43,23.4598,港元,1.0,2018,12
00062,載通s,2019-12-01,605.0,-15.94,1.38,-17.86,1.0,12.3,5.89,72.46,24.5485,港元,1.0,2019,12
00063,中國烯谷集團,2015-12-01,-26.0,-10.09,-0.0099,-8.79,0.0,-50.51,0.0,0.0,0.1023,港元,1.0,2015,12
00063,中國烯谷集團,2016-12-01,-44.0,-66.03,-0.0156,-57.58,0.0,-31.09,0.0,0.0,0.0821,港元,1.0,2016,12
00063,中國烯谷集團,2017-12-01,52.0,-66.03,0.0184,-57.58,0.0,12.5,0.0,0.0,0.1008,港元,1.0,2017,12
00063,中國烯谷集團,2018-12-01,-89.0,-66.03,-0.0315,-57.58,0.0,-5.87,0.0,0.0,0.0698,港元,1.0,2018,12
00063,中國烯谷集團,2019-12-01,0.0,99.99,0.0,-57.58,0.0,-5.87,0.0,0.0,0.0698,港元,1.0,2019,12
00064,結好控股s,2015-03-01,261.0,-46.54,0.0551,-46.5,0.02,4.81,7.55,36.3,0.8717,港元,1.0,2015,3
00064,結好控股s,2016-03-01,464.0,77.95,0.0697,26.5,0.02,3.95,7.27,28.69,0.7212,港元,1.0,2016,3
00064,結好控股s,2017-03-01,342.0,-26.26,0.0456,-34.58,0.02,6.25,7.02,43.86,0.6061,港元,1.0,2017,3
00064,結好控股s,2018-03-01,297.0,-13.1,0.0334,-26.75,0.02,7.93,7.55,59.88,0.5605,港元,1.0,2018,3
00064,結好控股s,2019-03-01,195.0,-34.35,0.0202,-39.52,0.02,6.19,16.0,99.01,0.5656,港元,1.0,2019,3
00065,弘海高新資源,2015-12-01,-171.0,-51.05,-0.3534,13.76,0.0,-1.0,0.0,0.0,0.6179,港元,1.0,2015,12
00065,弘海高新資源,2016-12-01,-120.0,29.6,-0.1339,62.11,0.0,-2.88,0.0,0.0,0.3131,港元,1.0,2016,12
00065,弘海高新資源,2017-12-01,-144.0,-19.39,-0.1247,6.87,0.0,-3.57,0.0,0.0,0.0841,港元,1.0,2017,12
00065,弘海高新資源,2018-12-01,-19.0,86.82,-0.0126,89.9,0.0,-15.87,0.0,0.0,0.1021,港元,1.0,2018,12
00065,弘海高新資源,2019-12-01,-11.0,43.86,-0.0071,43.65,0.0,-25.35,0.0,0.0,0.1021,港元,1.0,2019,12
00066,港鐵公司s,2015-12-01,12994.0,-16.74,2.22,-17.47,1.06,18.67,2.56,47.75,29.0284,港元,1.0,2015,12
00066,港鐵公司s,2016-12-01,10254.0,-21.09,1.74,-21.62,3.27,23.56,7.98,187.93,25.3097,港元,1.0,2016,12
00066,港鐵公司s,2017-12-01,16829.0,64.12,2.83,62.64,3.32,17.17,6.83,117.31,27.6815,港元,1.0,2017,12
00066,港鐵公司s,2018-12-01,16008.0,-4.88,2.64,-6.71,1.2,16.02,2.84,45.45,29.3912,港元,1.0,2018,12
00066,港鐵公司s,2019-12-01,11932.0,-25.46,1.94,-26.52,1.23,21.26,2.98,63.4,30.3033,港元,1.0,2019,12
00067,旭光高新材料,2015-12-01,-25470.0,-8215.11,-4.5456,-8216.49,0.0,-0.27,0.0,0.0,-1.4416,港元,1.1761,2015,12
00067,旭光高新材料,2016-12-01,-218.0,99.15,-0.0389,99.14,0.0,-32.14,0.0,0.0,-1.4009,港元,1.11125,2016,12
00067,旭光高新材料,2017-12-01,-221.0,-1.41,-0.0396,-1.72,0.0,-31.59,0.0,0.0,-1.5508,港元,1.1989,2017,12
00067,旭光高新材料,2018-12-01,-220.0,0.46,-1.5713,-3871.49,0.0,-31.82,0.0,0.0,-1.512,港元,1.1386,2018,12
00067,旭光高新材料,2019-12-01,-220.0,-0.06,-1.5645,0.43,0.0,-16.06,0.0,0.0,-1.5231,港元,1.1175,2019,12
00068,利興發展,2015-12-01,-6.0,-0.06,-0.0372,0.43,0.1,-163.98,1.64,-268.82,15.373,港元,1.0,2015,12
00068,利興發展,2016-12-01,-516.0,-9264.6,-3.503,-9316.67,0.1,-1.71,1.67,-2.85,8.3897,港元,1.0,2016,12
00068,利興發展,2017-12-01,-37.0,92.87,-0.2499,92.87,0.1,-22.81,1.75,-40.02,16.6864,港元,1.0,2017,12
00068,利興發展,2018-12-01,-1194.0,-3147.58,-8.1342,-3154.98,0.075,-0.31,3.0,-0.92,8.4447,港元,1.0,2018,12
00068,利興發展,2019-12-01,-482.0,59.66,-3.2815,59.66,0.0,-0.59,0.0,0.0,5.2546,港元,1.0,2019,12
00069,香格里拉（亞洲）s,2015-12-01,1086.0,-22.58,0.3046,-31.93,0.1,37.95,0.86,32.82,13.8389,港元,7.7505,2015,12
00069,香格里拉（亞洲）s,2016-12-01,822.0,-24.28,0.2303,-24.39,0.13,77.47,0.73,56.46,12.9756,港元,7.754,2016,12
00069,香格里拉（亞洲）s,2017-12-01,1235.0,50.13,0.3462,50.31,0.1703,32.01,1.54,49.21,14.395,港元,7.814,2017,12
00069,香格里拉（亞洲）s,2018-12-01,1511.0,22.41,0.423,22.21,0.22,12.88,4.04,52.01,13.7407,港元,7.834,2018,12
00069,香格里拉（亞洲）s,2019-12-01,1187.0,-21.43,0.3325,-21.4,0.08,18.23,1.32,24.05,13.4425,港元,7.787000000000001,2019,12
00070,金粵控股,2015-06-01,-828.0,-21.43,-1.79,-21.4,0.0,-0.18,0.0,0.0,0.2523,港元,1.0,2015,6
00070,金粵控股,2016-06-01,-202.0,75.59,-0.43,75.98,0.0,-0.87,0.0,0.0,1.5339,港元,1.0,2016,6
00070,金粵控股,2017-06-01,-10.0,94.98,-0.01,97.67,0.0,-28.5,0.0,0.0,1.5192,港元,1.0,2017,6
00070,金粵控股,2018-06-01,39.0,94.98,0.06,97.67,0.0,3.03,0.0,0.0,1.5756,港元,1.0,2018,6
00070,金粵控股,2019-06-01,43.0,9.15,0.06,0.0,0.0,1.65,0.0,0.0,1.6354,港元,1.0,2019,6
00071,美麗華酒店s,2015-12-01,1355.0,4.2,2.35,4.44,0.54,6.96,3.3,22.98,24.5707,港元,1.0,2015,12
00071,美麗華酒店s,2016-12-01,1277.0,-5.8,2.21,-5.96,0.54,7.34,3.33,24.43,26.2136,港元,1.0,2016,12
00071,美麗華酒店s,2017-12-01,1519.0,19.0,2.52,14.03,0.59,6.56,3.57,23.41,27.0913,港元,1.0,2017,12
00071,美麗華酒店s,2018-12-01,1624.0,6.91,2.36,-6.35,0.61,5.21,4.96,25.85,27.5368,港元,1.0,2018,12
00071,美麗華酒店s,2019-12-01,1288.0,-20.68,1.86,-21.19,0.58,7.73,4.03,31.18,27.5368,港元,1.0,2019,12
00072,現代傳播,2015-12-01,25.0,-47.82,0.0562,-48.04,0.025,19.57,2.27,44.46,1.2675,港元,1.1761,2015,12
00072,現代傳播,2016-12-01,3.0,-86.07,0.0079,-85.97,0.01,83.65,1.52,126.74,1.1963,港元,1.11125,2016,12
00072,現代傳播,2017-12-01,-46.0,-86.07,-0.1059,-85.97,0.0,-3.59,0.0,0.0,1.1765,港元,1.1989,2017,12
00072,現代傳播,2018-12-01,-40.0,12.94,-0.0923,12.77,0.0,-2.38,0.0,0.0,1.0348,港元,1.1386,2018,12
00072,現代傳播,2019-12-01,0.0,12.94,0.0009,12.77,0.0,251.68,0.0,0.0,1.0348,港元,1.1175,2019,12
00073,亞洲果業,2015-06-01,-1527.0,33.47,-1.2217,33.99,0.0,-0.49,0.0,0.0,5.0201,港元,1.2492,2015,6
00073,亞洲果業,2016-06-01,-6058.0,-296.7,-4.848,-296.82,0.0,-0.12,0.0,0.0,-0.1733,港元,1.1612,2016,6
00073,亞洲果業,2017-06-01,-33.0,99.46,-0.0265,99.45,0.0,-22.63,0.0,0.0,-0.1974,港元,1.15265,2017,6
00073,亞洲果業,2018-06-01,-262.0,-699.12,-0.2092,-689.29,0.0,-2.87,0.0,0.0,-0.4099,港元,1.1822,2018,6
00073,亞洲果業,2019-06-01,616.0,-699.12,0.4922,-689.29,0.0,1.22,0.0,0.0,0.0959,港元,1.1367,2019,6
00075,渝太地產s,2015-12-01,534.0,10.8,0.668,10.78,0.0,3.5,0.0,0.0,8.2746,港元,1.0,2015,12
00075,渝太地產s,2016-12-01,356.0,-33.36,0.445,-33.38,3.8,5.62,152.0,853.93,1.8218,港元,1.0,2016,12
00075,渝太地產s,2017-12-01,55.0,-84.62,0.068,-84.72,0.01,34.71,0.42,14.71,2.0306,港元,1.0,2017,12
00075,渝太地產s,2018-12-01,82.0,50.3,0.103,51.47,0.01,20.39,0.48,9.71,2.0398,港元,1.0,2018,12
00075,渝太地產s,2019-12-01,84.0,1.79,0.105,1.94,0.01,20.0,0.48,9.52,2.1753,港元,1.0,2019,12
00076,誼礫控股,2015-12-01,-59.0,66.7,-0.055,74.1,0.0,-1.16,0.0,0.0,1.8671,港元,7.751,2015,12
00076,誼礫控股,2016-12-01,-244.0,-311.25,-0.107,-94.44,0.0,-0.79,0.0,0.0,0.8439,港元,7.754,2016,12
00076,誼礫控股,2017-12-01,-75.0,69.39,-0.0195,81.74,0.0,-2.35,0.0,0.0,0.5707,港元,7.814,2017,12
00076,誼礫控股,2018-12-01,54.0,69.39,0.011,81.74,0.0,1.55,0.0,0.0,0.5767,港元,7.834,2018,12
00076,誼礫控股,2019-12-01,-73.0,69.39,-0.0132,81.74,0.0,-1.28,0.0,0.0,0.5767,港元,7.787000000000001,2019,12
00077,進智公共交通,2015-03-01,-23.0,-26.22,-0.0861,-26.25,0.05,-15.68,3.7,-58.07,0.892,港元,1.0,2015,3
00077,進智公共交通,2016-03-01,29.0,-26.22,0.1106,-26.25,0.1,14.92,6.06,90.42,0.9532,港元,1.0,2016,3
00077,進智公共交通,2017-03-01,30.0,3.36,0.1131,2.26,0.1,11.32,7.81,88.42,0.9674,港元,1.0,2017,3
00077,進智公共交通,2018-03-01,-29.0,3.36,-0.1079,2.26,0.05,-8.8,5.26,-46.34,0.6965,港元,1.0,2018,3
00077,進智公共交通,2019-03-01,-43.0,-47.62,-0.1591,-47.45,0.08,-4.34,11.59,-50.28,0.4712,港元,1.0,2019,3
00078,富豪酒店國際s,2015-12-01,119.0,-71.0,0.13,-70.45,0.13,38.77,2.58,100.0,12.8374,港元,1.0,2015,12
00078,富豪酒店國際s,2016-12-01,214.0,79.58,0.23,76.92,0.13,24.22,2.33,56.52,12.9117,港元,1.0,2016,12
00078,富豪酒店國際s,2017-12-01,982.0,359.57,1.08,369.57,0.16,4.63,3.2,14.81,14.0709,港元,1.0,2017,12
00078,富豪酒店國際s,2018-12-01,548.0,-44.23,0.48,-55.56,0.19,6.75,5.86,39.58,14.3125,港元,1.0,2018,12
00078,富豪酒店國際s,2019-12-01,455.0,-17.0,0.38,-20.83,0.105,8.45,3.27,27.63,14.3125,港元,1.0,2019,12
00079,世紀建業,2015-12-01,-19.0,-17.0,-0.0623,-20.83,0.0,-12.84,0.0,0.0,1.2181,港元,1.0,2015,12
00079,世紀建業,2016-12-01,-20.0,-2.54,-0.0633,-1.61,0.0,-10.9,0.0,0.0,1.1599,港元,1.0,2016,12
00079,世紀建業,2017-12-01,11.0,-2.54,0.0348,-1.61,0.0,11.49,0.0,0.0,1.2088,港元,1.0,2017,12
00079,世紀建業,2018-12-01,-13.0,-2.54,-0.0416,-1.61,0.0,-5.29,0.0,0.0,1.1648,港元,1.0,2018,12
00079,世紀建業,2019-12-01,-21.0,-64.95,-0.0663,-59.38,0.0,-3.02,0.0,0.0,1.1648,港元,1.0,2019,12
00080,中國新經濟（新）,2015-12-01,-170.0,-64.95,-1.48,-59.38,0.0,-0.14,0.0,0.0,0.5253,港元,1.0,2015,12
00080,中國新經濟（新）,2016-12-01,48.0,-64.95,0.09,-59.38,0.0,1.69,0.0,0.0,2.1026,港元,1.0,2016,12
00080,中國新經濟（新）,2017-12-01,-511.0,-64.95,-0.68,-59.38,0.0,-0.15,0.0,0.0,0.1517,港元,1.0,2017,12
00080,中國新經濟（新）,2018-12-01,-93.0,81.8,-0.09,86.76,0.0,-0.49,0.0,0.0,0.0626,港元,1.0,2018,12
00080,中國新經濟（新）,2019-12-01,-34.0,63.35,-0.03,66.67,0.0,-5.7,0.0,0.0,0.0443,港元,1.0,2019,12
00081,中國海外宏洋集團s,2015-12-01,851.0,-32.84,0.373,-32.79,0.0,10.8,0.0,0.0,4.8955,港元,1.0,2015,12
00081,中國海外宏洋集團s,2016-12-01,900.0,5.76,0.394,5.63,0.02,8.83,0.57,5.08,4.5665,港元,1.0,2016,12
00081,中國海外宏洋集團s,2017-12-01,1271.0,41.23,0.536,36.04,0.04,6.19,1.2,7.46,5.9929,港元,1.0,2017,12
00081,中國海外宏洋集團s,2018-12-01,2427.0,90.92,0.731,36.38,0.142,4.83,4.02,19.43,5.681,港元,1.0,2018,12
00081,中國海外宏洋集團s,2019-12-01,3721.0,53.29,1.0873,48.75,0.255,4.08,5.74,23.45,6.3803,港元,1.1175,2019,12
00082,第一視頻,2015-12-01,143.0,53.29,0.0433,48.75,0.1,6.47,35.71,230.95,0.8688,港元,1.0,2015,12
00082,第一視頻,2016-12-01,-980.0,53.29,-0.2972,48.75,0.0,-0.73,0.0,0.0,0.5559,港元,1.0,2016,12
00082,第一視頻,2017-12-01,-366.0,62.62,-0.1111,62.62,0.0,-2.34,0.0,0.0,0.4537,港元,1.0,2017,12
00082,第一視頻,2018-12-01,-648.0,-76.78,-0.1902,-71.2,0.0,-0.78,0.0,0.0,0.266,港元,1.0,2018,12
00082,第一視頻,2019-12-01,-185.0,71.4,-0.044,76.87,0.0,-3.14,0.0,0.0,0.2129,港元,1.0,2019,12
00083,信和置業s,2015-06-01,9372.0,5.05,1.549,3.75,0.5,8.83,3.65,32.28,19.4818,港元,1.0,2015,6
00083,信和置業s,2016-06-01,7090.0,-24.34,1.16,-25.11,0.51,11.83,3.72,43.97,19.8108,港元,1.0,2016,6
00083,信和置業s,2017-06-01,7415.0,4.57,1.19,2.59,0.53,11.18,3.98,44.54,20.3234,港元,1.0,2017,6
00083,信和置業s,2018-06-01,13996.0,88.76,2.18,83.19,0.98,5.14,8.75,44.95,21.139,港元,1.0,2018,6
00083,信和置業s,2019-06-01,6915.0,-50.59,1.03,-52.75,0.55,10.23,5.22,53.4,21.3135,港元,1.0,2019,6
00084,寶光實業,2015-03-01,92.0,-46.56,0.0877,-46.56,0.03,6.84,5.0,34.21,1.3822,港元,1.0,2015,3
00084,寶光實業,2016-03-01,-190.0,-46.56,-0.1816,-46.56,0.0,-3.52,0.0,0.0,1.1752,港元,1.0,2016,3
00084,寶光實業,2017-03-01,-178.0,6.36,-0.17,6.39,0.0,-2.53,0.0,0.0,0.8783,港元,1.0,2017,3
00084,寶光實業,2018-03-01,-151.0,15.37,-0.1439,15.35,0.19,-1.25,105.56,-132.04,0.9753,港元,1.0,2018,3
00084,寶光實業,2019-03-01,-35.0,77.05,-0.033,77.07,0.0,-2.97,0.0,0.0,0.9412,港元,1.0,2019,3
00085,中電華大科技,2015-12-01,177.0,4.26,0.0874,-8.48,0.03,18.31,1.88,34.32,0.7075,港元,1.0,2015,12
00085,中電華大科技,2016-12-01,1061.0,498.34,0.5228,498.17,0.03,2.2,2.61,5.74,0.8216,港元,1.0,2016,12
00085,中電華大科技,2017-12-01,220.0,-79.26,0.1084,-79.27,0.03,7.38,3.75,27.68,0.9979,港元,1.0,2017,12
00085,中電華大科技,2018-12-01,113.0,-48.51,0.0558,-48.52,0.02,8.69,4.12,35.84,0.9471,港元,1.0,2018,12
00085,中電華大科技,2019-12-01,155.0,36.92,0.0764,36.92,0.023,7.07,4.26,30.1,0.9471,港元,1.0,2019,12
00086,新鴻基公司s,2015-12-01,3897.0,193.32,1.738,181.69,0.26,2.92,5.13,14.96,8.0788,港元,1.0,2015,12
00086,新鴻基公司s,2016-12-01,1110.0,-71.52,0.503,-71.06,0.26,10.08,5.13,51.69,8.243,港元,1.0,2016,12
00086,新鴻基公司s,2017-12-01,1824.0,64.41,0.84,67.0,0.26,4.71,6.57,30.95,9.0231,港元,1.0,2017,12
00086,新鴻基公司s,2018-12-01,1184.0,-35.11,0.562,-33.1,0.26,5.21,8.87,46.26,9.4817,港元,1.0,2018,12
